temporal_weight,split,num_sequences,num_frames,psnr,ssim,sharpness,tde,fugr_psnr,fugr_ssim,fugr_sharpness,fugr_tde,delta_psnr_vs_fugr,delta_ssim_vs_fugr,delta_tde_vs_fugr
-1.0,train,5,20,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.0,0.0,0.0
-1.0,test,5,20,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.0,0.0,0.0
4.0,train,5,20,28.443266446207737,0.8017842878897985,0.0015527167095569893,0.03658536908527216,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.02106809697165346,0.0008416513601939846,-5.0605833530420474e-05
4.0,test,5,20,30.586863382426156,0.8282349069913227,0.001100903726182878,0.03067911062389612,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.013795069636152846,0.0005972693363824888,-7.815286517144637e-06
7.0,train,5,20,28.444129125526946,0.8018568724393844,0.0015549692325294018,0.03658522119124731,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.021930776290862042,0.0009142359097799035,-5.075372755526664e-05
7.0,test,5,20,30.587795126865124,0.8283253510793049,0.0011035876494133845,0.03067928558836381,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.014726814075121553,0.0006877134243646887,-7.640322049456277e-06
