temporal_weight,split,num_sequences,num_frames,psnr,ssim,sharpness,tde,fugr_psnr,fugr_ssim,fugr_sharpness,fugr_tde,delta_psnr_vs_fugr,delta_ssim_vs_fugr,delta_tde_vs_fugr
-1.0,train,5,20,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.0,0.0,0.0
-1.0,test,5,20,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.0,0.0,0.0
0.75,train,5,20,28.439128229589972,0.8014793147643408,0.0015437322115758434,0.03659392942984899,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.01692988035388865,0.0005366782347362431,-4.204548895359039e-05
0.75,test,5,20,30.583567240016087,0.8279486099878948,0.001091865944908932,0.030678578093647955,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.010498927226084476,0.00031097233295451776,-8.347816765310462e-06
1.0,train,5,20,28.4397884747416,0.801475469271342,0.0015479500812944024,0.03659182513753573,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.017590125505517307,0.0005328327417374323,-4.41497812668501e-05
1.0,test,5,20,30.583734347294836,0.8279560367266339,0.0010939087951555848,0.03067799005657435,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.010666034504833277,0.00031839907169362025,-8.935853838914348e-06
1.5,train,5,20,28.44197840619218,0.8015990008910496,0.001551459584152326,0.036586666355530414,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.019780056956097525,0.0006563643614451165,-4.930856327216293e-05
1.5,test,5,20,30.58572560984957,0.8280749926964444,0.001098287629429251,0.030676596363385523,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.012657297059565309,0.0004373550415041061,-1.0329547027742442e-05
