temporal_weight,split,num_sequences,num_frames,psnr,ssim,sharpness,tde,fugr_psnr,fugr_ssim,fugr_sharpness,fugr_tde,delta_psnr_vs_fugr,delta_ssim_vs_fugr,delta_tde_vs_fugr
-1.0,train,5,20,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.0,0.0,0.0
-1.0,test,5,20,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.0,0.0,0.0
7.0,train,5,20,28.44082414713329,0.8016366968552273,0.0015448802820174023,0.036598870406548176,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.018625797897207974,0.0006940603256228028,-3.71045122544017e-05
7.0,test,5,20,30.586397859416053,0.8281480441490808,0.0010981856612488627,0.030682311020791532,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.013329546626049904,0.0005104064941405806,-4.614889621733925e-06
