temporal_weight,split,num_sequences,num_frames,psnr,ssim,sharpness,tde,fugr_psnr,fugr_ssim,fugr_sharpness,fugr_tde,delta_psnr_vs_fugr,delta_ssim_vs_fugr,delta_tde_vs_fugr
-1.0,train,5,20,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.0,0.0,0.0
-1.0,test,5,20,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.0,0.0,0.0
7.0,train,5,20,28.440781139134792,0.8017966061830523,0.0015389455074910074,0.03659801507989565,28.422198349236083,0.8009426365296045,0.0015015779616078361,0.03663597491880258,0.01858278989870854,0.0008539696534477503,-3.795983890692717e-05
7.0,test,5,20,30.586597360037427,0.8282712012529373,0.0010971613199217245,0.03068436967829863,30.573068312790003,0.8276376376549403,0.0010731067653978244,0.030686925910413266,0.013529047247423875,0.0006335635979970444,-2.556232114637319e-06
